institution_name,prov_terr,record_id,member,url,Program,Credential,Campus,Duration,Description,WIL
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/native-language-instructor,Native Language Instructor,"Diploma
                Certificate",Whitehorse (Ayamdigut),Three-year certificate AND Two-year diploma,"The Yukon Native Language Centre (YNLC) offers training and certification for Yukon Aboriginal Language Teachers. YNLC staff and Elders have developed and now teach the certificate and diploma program for native language instructors at Yukon University.

Three courses - Language Structure, Second Language Teaching Methods, and Professionalism and Class Management - are taught at Yukon University for one week during each term. The literacy course is offered for one week in either term and the practicum takes place in the student’s own classroom throughout both terms.

Regular attendance is important in order to succeed in this program. Students must be committed to teaching a language and must also enjoy working with children and young adults.

Instructional format classes taught by centre staff typically include:

demonstrations
	practice sessions
	role playing
	group discussions
	audio-visual presentations
	observation periods
	in-class activities, and assignments
The YNLC is administered by the Council of Yukon First Nations (CYFN) with funds provided by the Yukon Government. The certificate is conferred by Yukon University.

Duration

Certificate - three years.
	Diploma - While the diploma may in theory be completed in one year of intensive work at the Centre, most students will require at least two years of combined teaching and study to complete this program.
Directed study

In addition to the certificate and diploma programs, the YNLC offers directed study and training in specific areas relating to all aspects of language and program development including:

literacy training
	orthography design
	curriculum development and research methods useful in the documentation of place names and personal names
Individuals and groups requiring specific assistance in these and related areas may contact the centre for more information.",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/northern-environmental-and-conservation-sciences,Northern Environmental and Conservation Sciences,Degree,Whitehorse (Ayamdigut),Years three and four of a bachelor's degree,"In collaboration with the University of Alberta (U of A), Yukon University (YukonU) offers years three and four of a Bachelor of Science (B.Sc.) degree in Northern Environmental and Conservation Sciences (ENCS), with a major in Northern Systems. 

The ENCS curriculum offered at YukonU integrates natural and social sciences as related to issues such as:

wildlife conservation
	land use
	resource management under modern treaties
	energy
	global climate change
	northern and aboriginal studies,
	local environmental, economic and social context
The program provides students with the knowledge and skills to understand environmental conditions and evaluate impacts on plants, soils, water and animals. The structure and function of ecosystems are explored as students learn to develop, assess and implement conservation and restoration measures for natural and managed ecosystems.

Program delivery

Coursework is completed at YukonU, taught by U of A and YukonU faculty.
	Students may also choose to spend some of their third or fourth years taking courses at the U of A campus in Edmonton.
	Students from Edmonton may also complete part of their program in Whitehorse.
Visit our Northern ENCS website",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/northern-first-nations-studies,Northern First Nations Studies,Diploma,Whitehorse (Ayamdigut),Two-year diploma,"Northern First Nations Studies is an interdisciplinary program in which students learn about the history, cultures and accomplishments, as well as the social, political and national concerns of First Nations and other Indigenous peoples of the Yukon, the Canadian North and the Circumpolar World.",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/northern-justice-and-criminology,Northern Justice and Criminology,"Diploma
                Certificate",Whitehorse (Ayamdigut),One-year certificate AND Two-year diploma,"Criminology is the multidisciplinary study of crime, criminal behaviour, and social reactions to crime and criminal behaviour.

The northern justice emphasis of criminology means that southern-based criminology courses are ""northernized"" and ""regionalized"" through integration of relevant course content and the assignment of coursework to better reflect the environment in which northerners live, work and study.

The certificate option is designed for those students who do not intend to transfer directly to a Bachelor of Arts (Criminology) degree program but are interested in taking criminology courses to increase their knowledge of this field of study.

The diploma is fashioned to meet the Yukon University Northern Studies requirements as well as the first- and second-year university transfer requirements to a Bachelor of Arts (Criminology) degree program at major Canadian universities.

The program presents an ideal continuing education opportunity and is useful for those seeking entry-level employment in justice related fields.",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/northern-outdoor-and-environmental-studies,Northern Outdoor and Environmental Studies,Diploma,Whitehorse (Ayamdigut),Two-year diploma,"Northern Outdoor and Environmental Studies is a multidisciplinary exploration of contemporary environmental issues and human-environment relationships, with particular emphasis on northern systems.

Drawing upon the natural and social sciences, humanities and the arts, and integrating experiential learning opportunities to bridge classroom, community and Yukon wilderness, the program critically examines a variety of environmental issues of northern concern, including:

resource depletion
	wilderness fragmentation
	loss of biodiversity
	pollution
	climate change
The complex nature of environmental subject matter is addressed through ecological, socio-cultural, political, economic and philosophical inquiry.

The program is sufficiently broad to be of interest to students seeking vocational opportunities after completing their studies at Yukon Univeristy or preparing for transfer to a university degree program.

It also presents a continuing education opportunity for individuals currently employed in fields such as education, environmental policy or management, recreation and tourism.",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/northern-science,Northern Science,Diploma,Whitehorse (Ayamdigut),Two- year,"The School of Science offers university-transfer courses in mathematics and in the earth, life and physical sciences. Students can complete a one-year Certificate of Science, a two-year Diploma of Northern Science or a four-year Bachelor of Science degree.

The Diploma of Northern Science is designed for those who wish either to enter a scientific profession or to work in the North at the technical level.

A wide choice of electives enables students to concentrate on a particular field of study or to construct a general science program with a strong northern focus.

In the first year, students have two options:

Complete the Yukon University Certificate of Science (or equivalent) OR
	Complete a first-year program comprised of Chemistry, English and selected electives.
Building on this base, in their second year, students take the Northern Studies Core as well as northern-oriented science electives and develop practical expertise by attending the Northern Studies Field Camp.

Suggested course schedule

Year one - Fall 
CHEM 110, ENGL 100, Science elective, Science elective, Elective

Year one - Winter
CHEM 111, ENGL 101, MATH 105, Science elective, Science elective

Year two - Fall 
NOST 215, NOST Core Course, Science Elective (200-level), Science Elective (200-level), ElectiveYear two - Winter 
NOST Core Course, Science Elective (200-level), Science Elective (200-level), Science Elective, Elective",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/northern-science-environmental-and-conservation-sciences-stream,Northern Science (Environmental and Conservation Sciences stream),Diploma,Whitehorse (Ayamdigut),Two- year,"The Northern Science diploma, ENCS stream, prepares students for transfer to the Bachelor of Science in Northern Environmental and Conservation Sciences (ENCS) program, offered at Yukon University in partnership with the University of Alberta.  The diploma program provides two years of university transferable courses that fulfill the requirements to enter the third year of the ENCS program with a Major in Northern Systems.

The Diploma of Northern Science, ENCS stream, is awarded for the completion of the equivalent of 60 credits. Courses are selected from Core and Elective options, as well as two additional three-credit ""free electives"".  These free electives can be chosen from a variety of disciplines (discuss with a Program Advisor).",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/northern-studies,Northern Studies,Diploma,Whitehorse (Ayamdigut),Two-year diploma,"Northern Studies is ideal for individuals, students or practitioners, who wish to expand and/or formalize their knowledge of the North and its social, political and physical features and issues.

The program's flexibility -- with a limited number of required courses -- allows it to be self-directed and multidisciplinary. This makes it a fabulous opportunity for anyone wishing to pursue personal or professional interests in the North and the Circumpolar world, because it enables individually tailored study plans to suit specific needs.

Previous college or university study is a step up to a Northern Studies Diploma. Those with a Yukon University Liberal Arts certificate (or equivalent) or a previous degree can achieve a post-certificate or post-degree diploma in only one year of full-time study. The diploma includes options for independent and multidisciplinary reading, study and research in a variety of social science and humanities fields.",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/office-administration,Office Administration,Certificate,"Whitehorse (Ayamdigut), Online/Video","One-year full-time, or part-time","Office Administration is a full-time program that prepares graduates for positions in the office administration field.

There are two certificates: Accounting Clerk certificate (offered at Ayamdigut Campus) and Administrative Assistant certificate (offered via Distance Learning or at Ayamdigut Campus), that provide specialized training for accounting and administrative assistant positions respectively. Extensive training in communications, administrative procedures, computer applications and accounting prepares graduates for employment in today’s automated office. Hands-on learning is emphasized.

Students will work (through a field placement) in a local business or government office for one month during the program. Student learning is assisted through lectures, class discussions, group work, assignments, lab sessions and fieldwork.",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/practical-nurse,Practical Nurse,Diploma,Whitehorse (Ayamdigut),Two-year,"If you have a desire to work in dynamic environments providing high quality nursing care in hospitals, long term care facilities, community and other health-care services, then consider a career as a practical nurse.

Practical nurses perform assessments and provide prescribed treatments, assist clients with activities of daily living and create safe comfortable environments to optimize health outcomes.
	Practical nurses collaborate with other members of the health care team to help clients meet their physical, emotional and psychological needs.
Duration

Five terms plus one preceptorship.

General outcomes

Successful graduates receive a Bow Valley College/Yukon University diploma and will be prepared to write the Canadian Practical Nurse Registration Examination (CPNRE) and to apply for licensure.

Pre-requisites / Co-requisites

Learn more about pre-requisites/co-requisites",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/public-administration,Public Administration,Degree,Online/Video,Flexible,"The Master of Public Administration (MPA) program at the University of Alaska Southeast (UAS) is tailored for busy public and non-profit managers who seek to enhance their credentials and broaden their horizons. The UAS MPA program comes to you where you live and work in Alaska and the Yukon Territory, and is delivered through live classes streamed over various internet technologies (anywhere students have access to high speed Internet connection). The program combines the relationships and structure of the traditional classroom with the accessibility of a distance delivered program to create a stable, supportive, and high quality education.

The University of Alaska Southeast is accredited by the Northwest Commission on Colleges and Universities (NWCCU). The UAS MPA Program is an Institutional Member of the National Association of Schools of Public Affairs and Administration (NASPAA). Institutional Membership provides for access to their resources, the ability to seek their guidance, and to align evaluation of the UAS MPA program with national standards. Due to the size of the UAS MPA Program we are ineligible for national accreditation with NASPAA.

The MPA student handbook describes our program, admission procedure, degree requirements, program policies, student resources, and include a description of all our courses. The handbook provides valuable information to start, plan, and complete the MPA degree.


""The flexibility of the UAS MPA program fit nicely with my work schedule. Unlike other e-Learning programs, my UAS MPA classes were highly interactive and relevant to my career in local government."" Justin Doll, UAS MPA Graduate


MPA concentrations

In addition to the required core classes and the capstone course, MPA students must take four electives. UAS offers a number of choices for students to fulfill the elective requirement. A list of courses and course descriptions, including electives offered can be found in the Attachments.

Students have the option to use those four electives to earn an MPA general concentration or to pursue a special concentration in Natural Resource Policy, Municipal Governance, Higher Education Administration and Rural Development

General concentration
The MPA provides many opportunities for students to advance in their professional development. The general concentration is designed to give students freedom in choosing electives that best fit that development.

In this concentration, students can choose for their 12 elective credits any of the electives that are offered in the program. This allows students to define and develop their own plan that meets their current and future needs to be successful in their professions.

Natural Resource Policy (12 credits) (Enrollment currently suspended)
The Natural Resource Policy concentration addresses the need for professional management training in Alaskan natural resources and environmental management issues. Alaska with its abundance of natural resources and concomitant management issues are uniquely Alaskan as addressed in the State Constitution need unique management and sustainable solutions which this concentration provides. This program also supports and builds upon UAS’s strong undergraduate natural sciences and in particular the Environmental Studies program.

PADM S635 – Natural Resource Policy 3 credits
	PADM S637 – Local and Global Sustainability 3 credits
	PADM S638 – Sustainable Energy and Environment 3 credits
	PADM S639 – Adaptive Management 3 credits
	PADM S640 – Food Security and Sustainability
	PADM S642 – Climate Governance in the North 3 credits
Higher Education Administration (12 Credits)
The Higher Education emphasis in the MPA program prepares individuals to engage with critical issues in higher education through the acquisition of analytical and critical thinking skills and knowledge of the application of theory in organizational development, policy and law and historical and contemporary issues in higher education.

PADM S651 ̵ Introduction to Higher Education 3 credits
	PADM S653 ̵ Organizational Development in Higher Education 3 credits
	PADM S655 ̵ Higher Education and Public Policy 3 credits
	PADM S657 ̵ Higher Education Law 3 credits
Municipal Governance (12 credits) (Enrollment currently suspended)This concentration focuses on the role and responsibilities of municipal government in a polycentric context by examining the authorities and overall mission and delivery of local services such as strategic management, the role of the city manager, land use planning, public safety, and financial management. Adaptation and resilience concepts applied to rural and non-rural communities in Alaska and Yukon will be emphasized.


PADM S641 ̵ Land Use Planning and Resilient Communities 3 credits
	PADM S642 ̵ Climate Governance in the North 3 credits
	PADM S643 ̵ Role of the City Manager 3 credits
	PADM S645 ̵ Municipal Governance 3 credits


Rural Development (12 credits)
The Rural Development concentration has a special focus on the needs of indigenous and other rural communities, including management of tribal governments, community organizations, and indigenous-controlled profit and non-profit corporations. Coursework for this concentration is offered by e-Learning technologies through the Rural Development program at the University of Alaska Fairbanks. Students interested in this concentration should contact the UAS MPA Program Coordinator at 907-796-6303 or the UAF Alaska Native Studies and Rural Development Program Advisor at 907-474-5293.

Recommended Courses:

RD F601 – Political Economy of the Circumpolar North
	RD F651 – Management Strategies for Rural Development
12 credits to be selected in consultation with the UAF Rural Development Advisor and MPA Program Coordinator.

General electives

Among many courses that can be accepted as electives, the MPA program is also offering some actual and specific topics as electives.

PADM S625 – Economics and Public Policy 3 credits
	PADM S635 – Natural Resource Policy 3 credits
	PADM S637 – Local and Global Sustainability 3 credits
	PADM S638 – Sustainable Energy and Environment 3 credits
	PADM S639 – Adaptive Management 3 credits
	PADM S640 – Food Security and Sustainability
	PADM S641 – Land Use Planning and Resilient Communities 3 credits
	PADM S642 – Climate Governance in the North 3 credits
	PADM S643 – Role of the City Manager 3 credits
	PADM S645 – Municipal Governance 3 credits
	PADM S661 – Social Entrepreneurship 3 credits
	PADM S662 – Governing Nonprofit Organization and the Board of Directors 3 credits
	PADM S663 – Marketing for Nonprofit Organizations 3 credits
	PADM S676 – Political Leadership and Civility 3 credits
	PADM S693 JD1 – ST: Ethics in Public Administration 3 credits
	PADM S693 JD2 – ST: Employment Law in the Public Sector 3 credits
	PADM S693 JD3 – ST: Selected Topics in Public Administration 3 credits
In addition, the student can earn credit through an internship program, such as a legislative internship.",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/renewable-resources-management,Renewable Resources Management,Diploma,Whitehorse (Ayamdigut),Two-year,"Renewable resources include the living portions of the natural world such as plants and animals as well as non-living resources such as air and water. Managing these resources so they are sustainable for future generations is a critical mission. Achieving this task involves a balancing act so that we can meet society’s present needs without harming the resource base for the future.

Students receive a Diploma of Renewable Resources Management (RRMT) after successfully completing a total of 22 academic courses over a two-year period as well as non-credit courses in Winter Travel and Survival, Wilderness First Aid and Firearms Safety. Most of these courses are delivered in a classroom setting with an emphasis on practical techniques acquired during mandatory labs, short field trips and three separate 10-day field courses.

Team and individual projects, discussions and presentations are important aspects of program delivery. Practising managers from the community frequently assist with the teaching.

Students take a set of core courses in first year that develop competencies in areas such as:

data collection
	oral and written communication
	computer use
	mapping
	basic biology
Two field courses between first and second year offer the chance to gain field experience, while many of the second year courses emphasize practical management aspects and give students the opportunity to choose from a series of electives.

Instruction reflects the cultural, political and employment realities in Yukon—particularly those associated with the implementation of land claim settlements—but program content is of wide application and graduates have found employment across Canada.

Our goal is to provide the knowledge, skills and perspectives to enable graduates to assist with the management of land, water, forest, fish and wildlife resources in the North; and to prepare students for transfer to degree level programs in fields related to renewable resource management.",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/science,Science,Certificate,Whitehorse (Ayamdigut),One-year,"The School of Science offers university-transfer courses in mathematics and in the earth, life and physical sciences.

Students can complete a one-year Certificate of Science, a two-year Diploma of Northern Science or a four-year Northern Environmental and Conservation Sciences degree.

The Certificate of Science is awarded for the completion of the equivalent of one year of full-time university-level study (30 credits) in the sciences that meets the requirements below.

Students also have the opportunity to take second year courses that are commonly required for continuing studies in biology and life science-related fields. These studies can allow you to specialize in:

medicine
	nutrition
	molecular or cell biology
	genetics
	zoology
	botany
	ecology
	animal behavior
	physiology
Yukon University offers most courses needed for the first two years of a Bachelor of Science degree program with a major in Biology.

Duration

Each student will construct their study plan in consultation with a program advisor who will take into account their long-term goals, level of preparation and external commitments. Many permutations are possible to accommodate students’ specific situations.",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/visual-arts,Visual Arts,Certificate,Dawson City,One-year,"The Dawson City Arts Society, Yukon University and Tr’ondek Hwech’in have designed an accredited visual arts program, which offers students the opportunity to learn a variety of traditional and contemporary visual arts disciplines and to study Art History.

This program is offered in Dawson City, Yukon through the Yukon School of Visual Arts (Yukon SOVA). The program is accredited at Yukon University and transferable to Emily Carr University, University of the Fraser Valley, Alberta College of Art and Design, OCAD University and NSCAD University.

With a focus on contemporary international art practices and a visual culture studies approach to art history, this program delivers courses in a holistic environment, recognizing how both intuitive and learned knowledge are used when one engages with and produces art.

The program’s integrated approach to studio and academic practices offers the learner the opportunity to make connections between:

art making, art history, art theory and art criticism
	multiplicity of cultures and historic periods
	a variety of materials, techniques and modes of expression.
This approach encourages students to connect theory to practice, and recognize the relationships between art, their lives and their communities.

Visit the Yukon SOVA website",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/womens-and-gender-studies,Women’s and Gender Studies (not accepting applications),"Diploma
                Certificate",Whitehorse (Ayamdigut),One-year certificate AND Two-year diploma,"The Women's and Gender Studies program focuses on materials by and about women, placing women’s knowledge at the centre of the process and incorporating a number of academic disciplines—history, literature, sociology, psychology, anthropology and social work.

Because the program is interdisciplinary and cross-divisional in its approach, core courses appeal to students in programs beyond the School of Liberal Arts, particularly to students in the School of Health, Education and Human Services.

As well, the program presents an ideal continuing education opportunity for individuals now employed.

NOTE: While admission to the program is suspended, we continue to offer courses in the field. Students interested in Women's and Gender Studies are welcome to consider a Liberal Arts, General Studies, or Northern Studies diploma framework as a way forward. These certificates (LA, GS) and diplomas (all three) allow a significant amount of course choice that would permit a great deal of tailoring of emphasis. If you are interested in Women's and Gender Studies at Yukon University, speak to a program advisor about the possibility of an alternative pathway.",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/carpentry,Carpentry,Certificate,Whitehorse (Ayamdigut),20 weeks AND Outcome AND Pre-apprenticeship certificate,"The objective of the Carpentry Pre-apprenticeship program is to provide students with:

Theoretical trade knowledge which together with hands-on shop experience will enable students to go on to train for employment as capable and knowledgeable apprentices and entry-level workers in the trade.
	Acquisition of safety skills and awareness.
	Ability to apply mathematical concepts to the Carpentry trade.
General outcomes

At the end of the program, students will have:

Acquired safety skills and awareness.
	Acquired practical hands-on experience with a variety of stationary and portable power tools.
	A good knowledge base for an entry-level position in the job force.
	Completed the theoretical requirements for Level I of the Carpentry Apprenticeship program, 570 hours towards the student’s apprenticeship (pending approval of the Apprenticeship Board), and have the opportunity to write the first year Apprenticeship Exam.
",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/drillers-helper,Driller's Helper,"","",230 hours AND Outcome AND Notice of completion,"This program offers students the opportunity to learn about the basics of drilling and to develop entry-level skills to work alongside, and aid, a driller and the rig. This program combines classroom theory, shop work and field activities.

Students will undergo an intensive classroom section exploring:

fundamentals of drilling and the drilling industry
	drilling equipment and methods
	drill mechanics
	introductory geology
	sampling and sampling equipment
	maintaining logs, records and reports following common core practices
This program combines classroom theory, shop work and field activity. Shop instruction will introduce students to welding, hydraulics, engines, rig maintenance and sling/rigging. Field components of the program will include field placements to active exploration sites to work with a drilling contractor.

Course delivery

The Driller's Helper program is a six-week program with students attending 7.5 hours per day for five days per week. The program will be held at the Yukon University Ayamdigut campus and consists of classroom theory with hands-on shop and field activities. Field placements will be approximately one week in duration with shifts averaging 12 hours per day.

General outcomes

At the end of the program, students will have:

general knowledge of the workings and procedure of a drilling rig and the bore hole
	basic drilling safety procedures
	the ability to work alongside and assist a driller in his or hers operations
",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/electrical,Electrical,Certificate,Whitehorse (Ayamdigut),18 weeks AND Outcome AND Pre-apprenticeship certificate,,
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/environmental-monitoring,Environmental Monitoring Certificate,Certificate,Whitehorse (Ayamdigut),10 credits (2 years),,
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/heavy-equipment-technician-pre-apprenticeship,Heavy Equipment Technician,"Diploma
                Certificate",Whitehorse (Ayamdigut),18 weeks AND Outcome AND Pre-apprenticeship certificate and diploma options,,
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/introduction-surface-mining-operationsheavy-equipment-operations,Introduction to Surface Mining Operations/Heavy Equipment Operations (not accepting applications),Notice of Completion,Off-Campus,Intensive 14-day (140-hour) module AND Outcome AND Employment-specific training,"This program offers students an opportunity to prepare for entry-level employment as surface miners through a combination of theory and practical experience.

Students will spend approximately 140 hours in an intensive, hands-on training program at the University of Alaska at the Delta Mine Training Centre, a world-class training and research facility located in Delta Junction, Alaska. The program is structured as a unique two-week program that will expose students to what a work cycle at an operating mine actually feels like.

In order to participate in the program all students must attend a career planning program with Yukon Mine Training Association (YMTA), pass a mandatory drug and alcohol test and possess a valid Class five driver’s license, as well as a passport or a status card.

At the end of this program, students will:

Master the fundamentals of the Core Competencies required for an entry-level miner.
	Know the basic safety procedures in an surface setting and know the reasons these procedures are required.
",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/millwright,Millwright,Certificate,Whitehorse (Ayamdigut),17 weeks AND Outcome AND Pre-apprenticeship certificate,,
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/oil-burner-mechanic-apprenticeship,Oil Burner Mechanic,Notice of Completion,Whitehorse (Ayamdigut),20 weeks,,
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/pipe-trades,Pipe Trades (Plumbing and Gas Fitting),Certificate,Whitehorse (Ayamdigut),18 weeks,,
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/underground-mining-operations,Underground Mining Operations (now accepting applications),"",Whitehorse (Ayamdigut),280 hours approximately,"This Underground Mining Operations program offers students an opportunity to prepare for entry-level employment as underground miners through a combination of theory and practical experience.

Students will spend approximately 280 hours in an intensive, hands-on training program at the University of Alaska at the Delta Mine Training Centre, a world-class training and research facility located in Delta Junction, Alaska. The program is structured as a unique 'two-week in/two-week out' program that will expose students to what a work cycle at an operating mine actually feels like.

In order to participate in the program all students must pass a mandatory drug and alcohol test and possess a valid Class five driver’s license, as well as a passport or a status card.

At the end of this program, students will:

Have mastered the fundamentals of the Core Competencies required for an entry-level miner.
	Know the basic safety procedures in an underground setting and know the reasons these procedures are required.
Course delivery

This program has approximately 280 hours of training delivered mostly through hands-on training in Delta Junction, Alaska. Students will attend two, two-week sessions in Delta Junction, Alaska separated by one two-week break. This 'two-week in/two-week out' structure will expose students to what a work cycle at an operating mine actually feels like.

Tuition $4,400 + $220 (GST) + $100 Technology Fee = $4,720.00. This includes: training in Whitehorse and Delta Junction, Whitehorse to Delta Junction return transportation, as well as lodging and meals in Delta Junction, Alaska. ",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/welding,Welding,Certificate,Whitehorse (Ayamdigut),"20-weeks, full-time",,
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/decision-making-climate-change,Decision Making for Climate Change,"",Whitehorse (Ayamdigut),Eight hours,"This two-part course is an overview of climate change science and policy, including the tools available for integrating climate change considerations into policy and planning.

Ideal for decision makers, managers and policy makers, participants will learn how to mainstream climate change into their planning and projects.

Topics include: 

climate change science
	climate change impacts
	projections and trend analysis
	mitigation and adaptation strategies
	northern examples of climate change integration
Participants will receive a certificate upon course completion. This course is delivered by the Northern Climate ExChange (NCE) of the Yukon Research Centre in partnership with Yukon Government’s Climate Change Secretariat as part of NCE’s Climate Change Information and Mainstreaming Program (CCIMP).",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/first-nations-governance-building-workshops,First Nations Governance-Building Workshops,Notice of Completion,Whitehorse (Ayamdigut),Two-day workshops,,
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/first-nations-leadership-training,First Nations Leadership Training,Notice of Completion,Whitehorse (Ayamdigut),"Five, 8-hour courses","First Nations Leadership Training (FNLT) is a collection of five integrated courses designed to provide Yukon First Nation leaders, either elected, appointed, or future, with a basic grounding in governance and public administration. The top priority of the program is to help prepare these officials for their roles as government leaders and community advocates.

Each course within the FNLT program involves approximately eight hours of instruction.

The program was created in partnership between Yukon First Nations, Yukon University, and the federal Department of Aboriginal Affairs and Northern Development to meet the needs of Self-Governing First Nations in the Yukon.

The program has several delivery options:

Contracted Training


	Yukon University will work with the First Nation to deliver the program to its governing body in the First Nation's traditional territory. The materials and documents used will be tailored to the individual First Nation, and main topic areas will be given more or less priority to better reflect the needs and challenges the FN government currently faces. Suitable for current leadership groups.
	
	
	Yukon University will work with the First Nation first to tailor and then to deliver the program to its governing body in the First Nation's traditional territory. The materials and documents used will be tailored to the individual First Nation, and the entire curriculum can be tailored and customized to address the needs and challenges that the FN government currently faces. Each course can be fully modified, fully customized, and/or greatly expanded, including additional days or topics added, depending on the First Nation's requests. Suitable for current leadership groups.
	
Whitehorse-based deliveries


	An individual student can register in a Whitehorse-based First Nations Leadership Training delivery. The curriculum and material covers the full range of the FNLT program, provides highly transferable skills, and is reflective of the diversity among Yukon First Nation governance models and approaches. Suitable for both current and future leaders.
	
Fees for this program vary based on delivery method. Please contact the program advisor for more information.

Course Delivery

The emphasis in course delivery is on flexibility and responsiveness to the requirements of Yukon First Nations. Yukon University is committed to working with individual First Nations to deliver instructional materials in the manner best suited to their needs. Yukon University is also committed to improving access to this program by offering Whitehorse-based deliveries to general audience to develop and improve First Nations governing capacity.

Course delivery is varied and may include lectures, seminars, presentations, group discussions, hands-on document use, and other participatory activities. Guest speakers and current and past First Nations leaders may come in to share personal experiences and contribute additional perspectives.

Program Highlights

Unique course offerings based on Final and Self-Government Agreements tailored specifically to the needs of individual Yukon First Nations.
	Provides essential skills and knowledge directly relevant to the administration of Yukon First Nations governments.
	Knowledgeable and experienced guest speakers provide participants with practical advice on the challenges of government leadership.
	Course materials provide participants with a foundation of knowledge and experience from which to pursue more advanced studies.
	Hands-on instruction with key legal and administrative documents.
	Flexible course delivery determined in consultation with individual First Nations.
",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/targeted-initiative-for-older-workers,Targeted Initiative for Older Workers,Notice of Completion,Whitehorse (Ayamdigut),14 weeks,"Participants in this innovative program are provided with opportunities to develop employability skills, investigate career options, learn about Canadian labour practices, participate in an extended work placement, and upgrade their work-related literacy and computer skills.

The 14-week program includes group discussions, guest speakers, field trips, individual and group exercises, and work placements.

General outcomes

By the end of the program, participants will be able to:

Identify general and personal barriers to employment;
	Identify personal strengths, weaknesses, and transferable skills for the workplace;
	Demonstrate knowledge of the conflict resolution process, labour standards and safety skills as applied to the workplace;
	Demonstrate improved level of comfort and skill in computer use;
	Research jobs and prepare cover letters and resumes and references tailored to specific jobs; and
	Prepare and perform for job interviews.
",
Yukon College,Yukon,56824492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.yukonu.ca/programs/workplace-readiness,Workplace Readiness (not accepting applications),"","",15 weeks,"",
